threshold,precision,recall,f1,alerts,avg_score_alerts,precision_at_10
0.0,0.1,1.0,0.18181818181818182,20,0.11683169280489288,0.1
0.01,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.02,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.03,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.04,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.05,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.06,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.07,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.08,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.09,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.1,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.11,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.12,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.13,0.14285714285714285,0.5,0.2222222222222222,7,0.33380483658540816,0.1
0.14,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.15,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.16,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.17,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.18,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.19,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.2,0.16666666666666666,0.5,0.25,6,0.3672167534629504,0.1
0.21,0.2,0.5,0.2857142857142857,5,0.39916590154170983,0.1
0.22,0.2,0.5,0.2857142857142857,5,0.39916590154170983,0.1
0.23,0.2,0.5,0.2857142857142857,5,0.39916590154170983,0.1
0.24,0.2,0.5,0.2857142857142857,5,0.39916590154170983,0.1
0.25,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.26,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.27,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.28,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.29,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.3,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.31,0.25,0.5,0.3333333333333333,4,0.4375138406952222,0.1
0.32,0.0,0.0,0.0,3,0.47777777910232544,0.1
0.33,0.0,0.0,0.0,3,0.47777777910232544,0.1
0.34,0.0,0.0,0.0,3,0.47777777910232544,0.1
0.35000000000000003,0.0,0.0,0.0,3,0.47777777910232544,0.1
0.36,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.37,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.38,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.39,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.4,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.41000000000000003,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.42,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.43,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.44,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.45,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.46,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.47000000000000003,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.48,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.49,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.5,0.0,0.0,0.0,2,0.5388888865709305,0.1
0.51,0.0,0.0,0.0,1,0.577777773141861,0.1
0.52,0.0,0.0,0.0,1,0.577777773141861,0.1
0.53,0.0,0.0,0.0,1,0.577777773141861,0.1
0.54,0.0,0.0,0.0,1,0.577777773141861,0.1
0.55,0.0,0.0,0.0,1,0.577777773141861,0.1
0.56,0.0,0.0,0.0,1,0.577777773141861,0.1
0.5700000000000001,0.0,0.0,0.0,1,0.577777773141861,0.1
0.58,0.0,0.0,0.0,0,0.0,0.1
0.59,0.0,0.0,0.0,0,0.0,0.1
0.6,0.0,0.0,0.0,0,0.0,0.1
0.61,0.0,0.0,0.0,0,0.0,0.1
0.62,0.0,0.0,0.0,0,0.0,0.1
0.63,0.0,0.0,0.0,0,0.0,0.1
0.64,0.0,0.0,0.0,0,0.0,0.1
0.65,0.0,0.0,0.0,0,0.0,0.1
0.66,0.0,0.0,0.0,0,0.0,0.1
0.67,0.0,0.0,0.0,0,0.0,0.1
0.68,0.0,0.0,0.0,0,0.0,0.1
0.6900000000000001,0.0,0.0,0.0,0,0.0,0.1
0.7000000000000001,0.0,0.0,0.0,0,0.0,0.1
0.71,0.0,0.0,0.0,0,0.0,0.1
0.72,0.0,0.0,0.0,0,0.0,0.1
0.73,0.0,0.0,0.0,0,0.0,0.1
0.74,0.0,0.0,0.0,0,0.0,0.1
0.75,0.0,0.0,0.0,0,0.0,0.1
0.76,0.0,0.0,0.0,0,0.0,0.1
0.77,0.0,0.0,0.0,0,0.0,0.1
0.78,0.0,0.0,0.0,0,0.0,0.1
0.79,0.0,0.0,0.0,0,0.0,0.1
0.8,0.0,0.0,0.0,0,0.0,0.1
0.81,0.0,0.0,0.0,0,0.0,0.1
0.8200000000000001,0.0,0.0,0.0,0,0.0,0.1
0.8300000000000001,0.0,0.0,0.0,0,0.0,0.1
0.84,0.0,0.0,0.0,0,0.0,0.1
0.85,0.0,0.0,0.0,0,0.0,0.1
0.86,0.0,0.0,0.0,0,0.0,0.1
0.87,0.0,0.0,0.0,0,0.0,0.1
0.88,0.0,0.0,0.0,0,0.0,0.1
0.89,0.0,0.0,0.0,0,0.0,0.1
0.9,0.0,0.0,0.0,0,0.0,0.1
0.91,0.0,0.0,0.0,0,0.0,0.1
0.92,0.0,0.0,0.0,0,0.0,0.1
0.93,0.0,0.0,0.0,0,0.0,0.1
0.9400000000000001,0.0,0.0,0.0,0,0.0,0.1
0.9500000000000001,0.0,0.0,0.0,0,0.0,0.1
0.96,0.0,0.0,0.0,0,0.0,0.1
0.97,0.0,0.0,0.0,0,0.0,0.1
0.98,0.0,0.0,0.0,0,0.0,0.1
0.99,0.0,0.0,0.0,0,0.0,0.1
1.0,0.0,0.0,0.0,0,0.0,0.1
